T1,T2,T3,T4,T7,T9
XIYO8iNgH3UVoPveJ4Ih9CfwA6tRlFY5eOve6Rjca1A=,C7G6REUTO6lwc9QuzcDbL00j4mtZo3U72614/qvJKKU=,tK5ad1GOcQW9gjvvk7LsJwgTZqxWrPwb5F/yxavE28E=,oEEtrO/iNJP55wBlXFDQuO6is6ggbxTNgjnG4TPfWuo=,SsiCcQ9emEbs40ima0HEgbKlF8ys4IIov45uvQscmE8=,jsbkGHiGtCZu2G/k3BFntuJfK7hvM6rPWJesyRh7MgM=
cIdwk0ImUqSqhZYSQ8CWRMc5ztgppFtz3cC/MKCuHFg=,XIkF09MrWMwR6LkOAdOfoTPmYyy0O86QuBRj7ryG+bY=,Ib6jk8Oh1NKQ4ZI24RBajm1ql392opZZ3oKBBSbl5GM=,7vZKKqFbrJlP/jb4e0Otx05H1DAROMXGDihgYr06hVM=,4MqlloDvWy0S0wI9crKJvdL8vCkTu95urNK1wMNnWEI=,eyU49TdPwRalIYYMNh2HzqgvyFAZqEmUIe8wGxGzp54=
9UD1fF9ow3gu7chiM/2Kn+0d4Nfl1bQpi/+bdo0JS6c=,E1txWN7hNzs89vxi6L3zgsjgZhfYKlCr+07/buBx8zc=,Nz5ToRY0ui2SulaFfh6DUQ3L/6RzO8Y6TjtnJRmuL+0=,N0RAEMBZW++/VmLpj59e5hB2zDy5PDrWpx1iY5/Ui50=,OcR4ZEdZUu+4Ee1mAaPA7VpKfX1OPfgEIaWMpbriri8=,LRVoY7Bap4npaTtWE5vqXw42MIBtciILfFYG314+HDk=
5PA2gIXRBP7iSTUJqbC2zwRxg/UyJSiqmfH2D0jO22Y=,OHMEFXraGlJtGmmxJEJgt4+7afB9948NA50+l49IrIE=,3RNrVozTsCKhXU1cE1Qiv4cWLl+g0namqfLfb0EXZZg=,P3e8m75kO1ZJNuoZ1c5O7Qm2yZrmpf24Bs8ocy4i4pQ=,efmGQXMWSHmir5fRQ62AELwGeR0DjwaPSayyQ43+bnw=,vn6mCyRbQlJuVeM+G4vym1Nvj4id4AACwwnDV9S1Ssg=
DTpXa2bZwbVizbdum+sn3jXPaJz/AHQD1dkFq25EGgI=,r5cEk0g31bPCWuq63yvPhgnNf+716MnP+a6PfnIJHNM=,pwpBgwqJINo10vTUSJQoHNy+4FJviZJeu0LveXKB76k=,oBchIbjlxp9Imlhv6+8f8hVAVtPkCWumsUtT153VOaY=,e3I7cPzAABEqzm6Vck4sMcnG2IjlwHXpF8tCL2P5FOg=,nY7W/ZijAsgdbIrDVU7h7bv4a4917xBvGShoNcTUebM=
RGewDKX/U/urueyRZiUJBO1HcOXnH838Mq/8iG4B+IY=,Q0HvMs4Vee7ixr2+dS6qh1sLzP7emeUSMHA8KU1QTf8=,cdVylMi8aTZs4Qb7o8caPKeVz96ZZURjjHoAAH3qQQ8=,aQbZZcf1DEufDwG3YgskwRn+NiwfD06YrfxrFKF+w8c=,GK1a+9JotguiFUkIyR669c8fG3VjdZvMz+54NqqiSdk=,Mv41OmhjWmlb6V1ldn00L0taWjZAnrUBNKBZHzjnjtg=
m96BXno76rbO35U82ZNvlhfFDUxMuGeX7NLTBVaWaFA=,sXJCokLeXcuOCfZo5FRTg/Km/s1MZa6VPzkgYbPOnX0=,YwQNdXhKgsEDTD2RCpj9Pw/wOx9hFtLQg8npiBCBHTc=,L8/g/QbNembRRJXHIL0ADQenHInAQEQ1gWs68eDyNLU=,AjkKhlGO9K89j6v1D7lscrfqvI/0eJWSedfGFul0YUs=,exhUWu48AJ+xYXItH6EUHSfsib5yKT+RP58WtP52FGY=
9rR9RNvTPtX3VpBYSNUFpVDGRJ1TXf0UVSEUsDkB840=,Qi8qSxaG9C2StWkB9ZC1UVaRLY3KITOUy5zaLDZ15aM=,YNofknsW9aQCl95XHxnKYx0DGY4NyCUor3Mplo7lvsE=,6nKwYbshhtscEcA5XQhZlQFq6zD9tBECLPH5Ndhf8L8=,iy0NmLqbPt73iCrAmwleRT8Bx285Dwphl+RZKbZFR2g=,NSze7Y4c97ya43dKGohTYNIy0KFUDkihaxXflJJOPLA=
LWra20ldMgDNlccF6zyeVT4/0tY5MjMEn46GzAeJC6U=,cp93p0VCahtyuD5rBRtRsrWESb8UpESALXKD7OoZ9/E=,XYJkAwHh5ELtzuehLsCCDCJJ2iDWFNv6rFt1OGNAv2E=,3Tptz8EV9KnceeVc1xiKBK+fT6UYPIV4zJtRQwyfyAc=,SYjE1+7VZJwrHbcGENmOqKn2+XghfskS3zGPc1YRzwU=,Gf0GDRP/XS2WDxLEwTebEGmOdmqDc9vntp4IvnA4Fko=
LXeh4Uc/uYzoqLWOdGavdMaV5z644ajrel5xbVw9RH4=,bj4yHfv2uakzVnjY/N0UFQVzzsQFpDmkfRtFaGUupbk=,3AxsMX0LyD92tZrTjC4hwYp8dIEtmK/jhldQwE2Egv8=,tXEcmEiINGUg425YcjO5jvn3agfX6fNLrxOIrVUJNq0=,6JeQwBjg3NxDG8O5Aa8hSs6mVwBAiBCK0K8qf9Nsydk=,CDw3FbZPIHif2Q+/zGACXiq9PCyAbtgZ5mGBU5Bf5/I=
oUZi523Ajgjou/3qjN+U4a9Ut/d0GBDrDyjGao5xifU=,WWjKuBtZFO0UtL6H7Jc/5HefYNwJyK16PkihY+lNtpc=,QCanCNdH+ijAqXk+//xn5qCfp5UfM3R72tHIBDLxkjY=,cjeeJqic7wmCyFOC3S6pI8uHZruC3ZL6DlnPS2MXn1o=,xiam8X3D3xo8T6hJ8qm2oqpL+hPUstsOjHHCU0q88HE=,bRlbzqz29KbZTnlH4i80CGEdMpKHthJ7EzaGah97H1A=
yQEP270tJWtdGKD4TV7JtBMN322RrlW2jEZmKnMslVU=,AC8u1LW4tS5kNhXGvmWjTvaO2HBSK2JrPndl5aWGnYU=,ckUrKrnHpXBBQL5sXLiu7dgbJM5mpyiglmUrGFbtxxk=,299Zu5+bEwT9+grmaiCeZkqQSKpLb4myGKOlzvh1qZg=,PpIbIHPYfALZrOYJCzFYDdHPdBrdiuVVaiIyc1f0IV8=,g6O3aBQWWHEWINeVCdsa+DsuUuLZY6D00vhixWkpdvY=
Ljepbv4KKbcM3MmdRce5Jf39sZ1bbgxUV3pNnBLHcGQ=,chRlqC7OyFDh5shDx9VMyPHyj3y+GmEe/5WzC2E6Kx4=,UJT2ABtsa3qJ4Rg0hPmvwKnXTVsewOHM7xQ2k8BhZnU=,05iyl6rk3Jr/wh+7/ksVLb3sWMEsZFSopz0DxSFoVFI=,05iyl6rk3Jr/wh+7/ksVLb3sWMEsZFSopz0DxSFoVFI=,IqAGT3PIBQ9b3T+wqiYmGUbOIPFFuLAXvkMWhh1tXPQ=
acWCFgbqkbUlMuZ4l2wn/ynyb8JhbaYqFE3y49bLTAg=,H6SBuU7SpNxetEGMqoIs2A+VAWAvZodBS2GmxuVlB14=,KzzbB7ULLc6dyP+ccScL6Cg+SYLTffI+T2aMDYEr7Jo=,PXxSm/bGodQlHY2O5jvd8HDAdQH2fLpl+Tm3I4FA8Bk=,s5ohDqie7LAZ4xb5Ji82Pm34xSL0Eba3vfPs1LQ5qm8=,svC071wgSVj30s8rJ76R+N5Jigkjn283slrb0o3z6aM=
LxRbdVapLuvjCaHRtHX0zqB1jYkY36uE9oDkBC9AzcA=,OR6z7Rv6gXCkD+PkJiY94ceYMjzYjhZvM1Yt7F5dXUU=,RWF8jF/1iBG3NJlc+8PUBBYri7XSzrHVHtcqgczKHUw=,HbWjfUWWeVqvp4FuR4/Cv8NSclE0tonT57iJ8LEROxg=,Kfpz255dtwMrFBESDW9z0PwI92wGoBiXLL9UQacFOu4=,8F8x7aCqbd2oN4keHm/OKlKNcLcYFn5Q0Ea/5vT4Nkw=
qu0silgn2KYVUIJKsTTwrKDLlLsw+q2yQuYsoRYHdSo=,0L20X8eXjqeHwCo7eNTKUj0ljJFZ+UEk9UeIxmCWaGA=,wNOl2CjErrHQKkD2fwMHMhC8HyO71f25ti5NaLxv32w=,DhiywC/WAFzzPQooMnN6pMlqGhi0maEYTBYJwjJsYlo=,xT07KM+kaM76iUsTpOW3PxoyI847FrovbkcLg5iJVPc=,gfbguMKNy9Mf5/wyLq2lYE8KQwkfpuaRVE75zBwm8EM=
ubBsVEb9x7/A34Z85KSIPzfTEo8+QKdLZXfljMRbUMo=,cu49ljWxyk2ByL7gRX3wcDHQh0A8daC2vVsaMMhe1Tc=,LV5mpn4YiwHrfaxlnhjB9EQG/8qczCRaQMmodXpGWpI=,/Md4Esu5iQcFb7jDc+ggShAHT2H5bUImAm/xNuy7E6w=,IiTXvPa6Obhu19frbXD6oeREeHQI5KDL6izdYjTa1Bk=,nvxNcNIRBPpHkNTuicC/QIJ83X58GkqaWL+bfupbt4M=
IsyE8uK19EP9qn45LsvCF2bzn3BPZSp6U8nVKuWywfM=,vvkRZvs+BfRoev8mAjUuIJ9BZb8XMYj413XW3xu9lAY=,+M5yQu1864KS19aAce6A7QRdvvYVOXbsP56S5NqJjP8=,N11vXyC9GbsElAHmQ/FCLRt5fojwKeX1QR/ZbRTculc=,xYl3xmtdj+BY/wg2+ThvdcgLbqBUArR8Fh+M0ckD5vU=,qL7JOwEMtvTiEibkaEkb5nIcqeLX0y1P2HHFnHY4I9A=
J/BFFiuk6QaTPfCjB3OUNj1d5IWXcuiwXRxPAkKxDxM=,vl9kEcShNstj7/Ja0w+GZ1g+uNaig4ePsom2MT9oHq4=,VoemwKimpJSsH1TRsJ5JcnTSYwQo+1P8iOadnBNSleg=,sZkF2suZNraZWOkE8C5nCteJoE5hom+V/nORf/hZk9I=,HbYguEgJQ5hWrMFV3eXLOrKGUJwQzOVTmq219w/gwiY=,gJVtXwPApyrSkzB+sbZja9jXTfSyAXc8CmwbFWVLnmg=
KuS0e/CTAJEpilvdZ4+u0bGjhOFJO05Pj8EUuU9avPQ=,PnBIk0HwMj7ZPU633sxK20bdkCkZfTz83nUQ2ik8f14=,UaonrNXRpi4yCBsXseUlXZGO9pJaZcAp8y6lOTB+mwg=,EYAanj3GzsJPeAUHh72sQwp0cGSREJ7w0x16yzEGHlc=,DJ/AeexqCVFoChoyaV70gqEHQY5hnkqfemN/IY8OvSI=,yGvIDmUQft5ZxGA2h8c446ABa5yJMrsgrDIq4i04XNA=
hxxfYeLx1e+s5KtW0xRsNJDZ9snx+SsIed1EoJapewE=,uy218sckJhK089fNZowTA4pSf4IKYv8RDiZ4XJBcaA8=,WQN1jrm7dcX7a5cVnf9w0j4rjwVPi9aIasQ/snrRiBo=,mSN4EWmGIP1MzJ6A/DvHGtFzdVspfPMU6iFdRcbwjZw=,dkTwqFIpamm9bWqGY7GGvr1D0aJdWuBRgrn/n4UV3g8=,pEJQys3wazAKD1P3kW/pJIpV906o1Nl5SgueEcPD6+w=
PaSll7AhlTKYoZ+F5yTNJ/GucW18Wf2IuXSmoDUWibU=,LxJQF+4gxIrkH1ejEvd4kYavwZuhvhGYOBzZv4DDP+0=,FpOmFIOTF3gfYJJwNTSM9Ef2nVgB61IGw7OYdRSqPoQ=,celsOFV9bsPO9kAIqwIdJEOFFwYPWa7g20EZXA19DTk=,CF0g8uNuhzlUdU2/3gVvlcaGyMSx7UQlHg/wnp60s5E=,59D5AxFQYde8jS7SE+OX5kau/QQ0tOZQKi/SWi1BXeE=
w5LmPQ/QCtyCUzsUtExpzpDgc4YrXd0QsStDOXxKGIY=,1PPIJZfeFEssl37AzfoxB03saVVlw7ba/25TRKwFzJA=,dWJKqHgQ/GOAsCq3JuKiIXtGzwaB1XKA1mH+MXytp7A=,4KHhpQJE1wzBhEYW9q+lEsO1/h28+i+j9R2F4tl8lEg=,3kdos1VrGSATyntVHCtI3YqqCLXTi9I4CX4NCH/Y6z8=,UNQGecavGo/OMEIxblFRejecWNnMKWbzwqQZzB7S2AQ=
GZGbcx/QLS5On0+izcYYyFNF0yX5oOp/z/9vHSi6S1A=,pR5CbJe8dUmiioZyRgStio/8fd+wERPXbR9HV3L6us8=,1onbzF55V6bg9XPAPKzJvkaO3R1dl4jFj+jrnDs31js=,EDNz0utsls8cIfkMKE8y+hUlyd99Xc9tiAkEZ5zw240=,KIiaSb2RmGzyN884JgFPVCjHih2u/Xr72peaYzOBV2E=,vty4xyIFI0DnWTf65aUeKb4WCTDqOuQRnfY/tSWhT3w=
PbKzo0QLxWbogGu7pJbnsf2qBlFNtiEmTyCRCRLp5nk=,pDBwaR2qrKFRHzzFkncg+sgrT2mc0elzm1Oc8DIXY9Y=,0bHpHzxvKcl7N0j7UzpoZAwbtIDd0tkj+kNFQHToeTg=,/OX8CAKnkanebFAjprTsZ5Kpas83oQ9a0P1DmVa0FbE=,cPRlaEUdF2H4Te5m96OT5AkBpznAV99OwC1uVKYs+eY=,MbHLBOfwIvCZFJ3nvKikASyGltr6a5cMRnQzq6wAeeE=
0T6qXLC3eF4F224vq5OC+i7+H5wNYiBMrST8D69KyhY=,6jXrv0Lx++wzmsECHPVzxEeYCPbMdDGCqB8NauJWWPs=,ak9IK/Fk468GmElhOImn4hdtbb34Y6xphnpS64c6zVI=,/kX7WHMqdtT5j/BJ8wSCnTh6DDbLjb3oFwlc1oh/zrw=,G6A7DM7QA17KD/JqcPKDZmzf8uFRiA+IJGDZw1tg6Dk=,9SQXO+MselZ8xZikNVNP8Iz36xu/+J+H+JCaWPF3kdc=
Sxx7Ufor9kkCPp6hQ9QGLd0gNh1HeMPkr5eDVk3bbQU=,syH7eqT9WARiRmtLVxTph3vvrpeCFTG2tMt3/wgCPdE=,ikmAtlZ4eoEnTUKt7lUbPN/p607UWpXtLROcgNwbDT0=,3nzARiwzW53rPtR4jFiuFZP0vBiJkQa5rptCTEfH5K8=,geQeJk5oCJCJvLNOqvM41mZQCeYwWwd9flx3ke1+6ko=,4nCLRdWa5mSqiftotfSAFuCaXjZBK0fG5q/0wCWhtOo=
yWjZR3ecHYjFoxl1uD9JZXsVWBTeq+A0q1Mml0b4LkE=,FLviZwXgGTGJZJMwiJtNgzEuCgA6ayIg3qz5xwtoRdo=,vp+QPraUQC5DH4or+IfNhXRvlIN/P2Vz1QB2FkVL2Vo=,80bA68vlZQTealdk2DDqG0lnYWbP/37kKdbPfYNdPbs=,c9DIwVOprBlKBis4IfXzxSExwJpwGlDXethqs2Zsfm0=,Tff1pNwGlCZIQqhb4kv7LLbqxubnip2ZUN6iHm9M4w8=
3HZLYLVrIIRI8HuKUn9Howb4dwyILSHzj8hkIqXiDXM=,Zk94aiRm92SpBazS/pIHBzv4OQtXCATc+7ExHvQQhtc=,8Nt+BRlnZg7cxg2rylMdrhdeH6e6Tx2722PiboYEDLU=,j6W5ioq+RjBIcTTsjf4hqv3NS68hG09zUYepXXjhoig=,gACJFZpocbB3VIBzpxvU6zBVXyCJRDFuqcOJYZJMITI=,LHXM2Bb88usw8lAomcZSnST1GTjsVJZDjjDXgJ9TJZM=
wtbwwnCqvDODfsLIDjrOPAPZ2LEqwSGWJnXSICxyKL8=,VTXra+LlaE52TrME0AWB8h0HcVmrvlV4xk3ra3n51go=,+wMgxmjq72kKvKlg4no5w43AsXUPAxUbKjrDO6bmtmU=,VhdU4V4WNcKZz40qyLGEJ+JdmxolGZAmsIejNQTY9zo=,OAl1cJ4GxRz1sw9ZHPUXRROhnw6Tt5ITDQEvnnb3Wyk=,2VY+bTesfQsZ0wQN9WfT0HpAWYTrfmHjtQQhxV4FWnk=
m8b1EdGxDYByoyWveCXgaWe5m6SAVz5UUMbnheir0EM=,J9R3iCEr00a8lsZjbVdu4vDBy0gExzVjtMwZx6pOC9k=,mxO0OuLslXBEEVAf7ekqKOzHBrgUCMucoMRch6YnwLw=,cY3UbvswNhbutlt7eToHnYfrIE/Pa3m4kscmYr0cPbA=,+DkP9ptR3MKmRRahKUof5+UMDw8Foj/5F4kXPLkFyfw=,7J0nF6JuwVyhelthm6TtDPIZkmm6lm6PSIVceswx6Xo=
DH7/5WCkVrZ9RROhs3MECFUktILTWowGBrahJ3lGJpc=,H96u3yyhJA6RCVd6eVWn8NjPmFsM2V+bR6rX+FscZwA=,ogZrWe7tcl42q47UsCbDkIGMyL/mv6RT4o+a9VvW4TY=,Y693Oqd+frk3WutEVzwup9QNsfv6P1FX2mKB9yy1UOM=,Gp3pBbowDhv1p2SOfHIQTDcVuWqHOb8K0o5lEk851Lc=,PaydUP1xaB00V33Dq6xmLeeT9S3ZWirb/IJDIhRAyoE=
lhUJ0hJ/dhutAoqhVg/ugop7E7IBxPozZgu5OFB1fz4=,w7KmBSO0etwODUlRWsvy+6wz0/zYXxA0E7zSX+phlXU=,sHBnOMGKVkPaT063iFaYrT958lA4WfJ5RoLfWaCc4KE=,IliKGMTx+qAMl8Hogn2HZfHHmL5WKUAvGWW9CzjsN20=,8MLleH6kSklvocprq2BLF1vyjKlRZoV98E7BMhAugcE=,LB5naz0bq2GuUVBeQSmuq+wHubbSjYj6TjNqi0ji3U8=
jKalrNp95BImOinEKR9GDhp3AMEdZJG1+qtjOBHwWsM=,qTlHLlGuo9tdVAGYTvymmPq4sGcgdFYOtQk63VUuvvg=,I9Fraeu7JqIXQYTs5Q7EV9PjbhjrA4+49ONZr73AnzM=,l5yKuY8eWITl0W8jOz3XQkNUMRam4mC530S4p3jmnuk=,5yzbpDpAfYEVmeRfShYvkczuJn7wPd+Eg/5QqFRK5Js=,vVP1TIL6mRyVgNKG88W+iTAgCZBtSFrkKpv7pczVeEo=
Eu7XK1vzs7Zm7dDAwazyuYD+WLRuBjpW/zSZv9OmuHA=,wFlEo+gPXzpxbbf8JS8mW8vxix+mE6rYNBtSmSHMcPc=,PMEyDjbCGAb6G4Ons+P89EOeR9nAVUJwirLWJrK67H0=,lXu1/xQTWHtdSkStkeFIBm+JP6njQzQsHlRp8gRGlHQ=,I7myra8CBOA8cLOqrDPbyAiS1v6SjUBF9B7uF7nfGJ0=,LqJDuwgNhNyKcqbEvrrjugqd1mvfnBsO8Ki8sGFwR1U=
wTSFCrAIMDkPTXG62QI6Z3KcQKA7qdXSq2w3l1piLQo=,7J0sl00dBF1W02GF1MGCZgTRiPaw2idJNaafn7XjgWo=,gTCPKKEOxj4bQy3vq7bOrzB9MjsDXRNK1vg0bMV620E=,aZzYokKqMlcbQgHnSfbbBnIPGBdhftauQJECAeux6mM=,b+2/9BM2k79oVzoFatPjPEeiItqH2oSPXX5EFJfHHb4=,f1xPYETWYpZQQlQuZB9hKmRoFyjuAXt3CaRMy6zipaU=
paUCxW35VSkyO8i6OL4LxE3n9cLLREhze7sdcTOrXOs=,w+USd4LUAt4Nm7KupsfmM1X12LsOg4TLT4a32j3i8Tc=,J4r+yWolY75/RlXfvq7vzztzB9uEqBDVBhayswXqV2c=,EEr/l8XnhhgO3GjjhARjne8XPRt3lMNGudQwy8ZybJU=,qsK2p67q4aj/qoQpvygDWVJ6A+146fWoMWg0BX6Y1J8=,eixo61IhdGCt/aYHo5MVEBc2DLj3g8yr2z0Cqz9FMoY=
/gf6irZ3C5LjGcmxroCYedxMhkvYVfVVY996L6zuBL8=,y6Qh1BoX0C0bb7l0MBaQ45Mr0bNfBO9Bq1oV9D1AQsU=,RsaKnBpcYRraadDPZGthCSB9v6CgSgXSevlHfotKqeA=,xajOxyod4CBL/VaySZj0JR1d8Ms63rbRwRc7KgAoER0=,klG8uUDX56VpPnzNXJWhY+LkHV+IuDzImc2EgbXsSLM=,lpn0Q5yCrNVc04MCl3D58EzJLbplExOXqA/9ow4A4tE=
ZSPXNVxOs3rWFcE5TIMrEmvor2J5bUBJxaOqJ99PMBg=,2Ale6Voq8TIFcDRy+0+etIxEV5lxc8FQxzOjIwByj/o=,D8ohqZfpQrzCtD5xp/eomwH/vWiFVFw3n9uEUcml7PY=,PsgZBnywEQgOGyYPTzkgNnfrMItKBymNSS0V1TQrKew=,ZFrY1LBggLg4vHsbnBKerJfmnIWaBI0aYX7FTCCECyw=,O2PJBCOucvMop69XDo41dt29HbAKd8ahYxPq4uZBJQs=
hxQNLIrW3atFv9hnpQ1K8hPqMhEhp7SAC2hJi98PGYo=,OeZt561EKKpNvyqGMzNIkrngi8TOaatd1RrZ2sZ+zsY=,c1US1TNIOELjD+Qmjbcf0K0MMQK9qFr5j1MRDrCSYAg=,YqPdZaCG/6xVJJXqfLJvLU4eO2GoiknWMLm2GQddM1g=,7K9zOIkDQdGfH84Z9ct+r9dzkSfzoXK56o3LTmwGBaI=,FOhYHnKwfOu1Bq1v7RsWa3aaKXRwQQYGmGxvibPMye8=
7uzRxgZs7bU9H7UsMewJE59Uzl/RmT8ayCP/R/uuga0=,Ig+0dNZTP5OpRfBXJumBlVLpllcLsaeYigcZ5HDLtv8=,CUZqMfqrYuFC5ygfpINuiL6pUV/5y4ZzLM0w2hXgbeU=,p/Ct1m93zpiCmD/0vGRi7YMfJYCca59mr8UK+u46jRU=,p/Ct1m93zpiCmD/0vGRi7YMfJYCca59mr8UK+u46jRU=,U+re5Gz+SmHM0rhjlQ0WrFZDPKBlH5YqFMGMYa+HG9I=
9c/fGwF/LAfzgO/31q55OPMC+0SxIS0CDTD3wi9A6nE=,ZiE0hdZOQ/04DColQ4+xfkBVcB9QH+MGK3RQDhWrL40=,n6DszhFn+vSUUnNqMQi2vMcPfOvk2lQNo7LwDssZrak=,P0ngDJsusb3XeQDd0lbMntFgZhab/fTdubPl9wFR9is=,nJQrY/Bet9LSpAOdJ7Lgm9ZvseKMuC0GUiltP8A+vC0=,YH6qIkKTHd8izQarfko133xb4s43T8i1Vrwf4JFIVkU=
hliuBMefzCnN2ejCTsy//67XSK79A5O6aU+7nwUs06c=,LQWq/ppT633mfsTtvTE4DXVVAb1HmWiyygkkzza/e+c=,fNcPqU1Gbq+mLM69Mdkl/BfAx10CX6zx2sDIL5ZhEPE=,+DEGdF0hfze8DVJzXl3dyFyPSZk5OyBDSBppew0LQjw=,UxpVYONfD0YJZWteVWLnu9YqzguW5PRexAwjR5g/rhs=,E1uO+FUECbZexs1axdd0wH1udicAgvyjQCXRytmWbl4=
Rja1xL79L4qp9kvCqtfhZs+bX/UGxxPvIOr4a6AOz/o=,W0t6Ur3IqChLAgIDQNOo6uFEK2kHXQkbXmZqi3/MVw8=,WRM6uoFKi5AkeV9Xk+j9qVdjNTVcERU+U3sD+03Ji0M=,oT7eR7zBDGpPnI1WVOqWHPtZCDk31ICLliuqdSpWT+4=,Vc1Od3m1WuECG26m1P8SZ6jjbuOtMXczRRDbjot8U+o=,ex2Lz1jh5/eDRvkVVCyrDBOM5Uim295Bb7lguPyNqv8=
lDUOA2PpXgU4wcrEKzb4sAuUNKXa8O+uHz1aB4LuV0Q=,GTTAfFcy12qTXxCiJYRUrhnPp/j8ChRZnBFE0PPsAI0=,n4Mn0NY7sYVyFT07uqFnNSMypLRxBrH1ac1gDdTasNI=,HGm/H04I9ix6RYt8K0953nrTud+Y623BxY11mpMnncw=,iyhcU152SO/am5ea6ccwDV6L8BHJ6b96UheehXo3r74=,RpP3X48DiwVyYa2Bt72mNIIwi8aNMqUn7VBK9cRBxqE=
gVq6sy0lkHlm+YAiuDGyrJWTfxITgnOt0fclaG+Tcc0=,rhk8Oze/+KqnP88hO9WLURYAZ+YX56rMZv/2A+q7AwE=,dvyU+20l1Kz4z9mrOqN1XZ74eYIC+KUCLFjY2dvx8nc=,9rA3ChAQsLpIdwuSZCzNv3uS0tKxBdiPREAZCBP5g64=,PaGmwyXgfxZappw0Idu6b4GMY3EmgaSzXI6slg710Zo=,U8VAZbpiafE/pwqVTtB2mzXewGhEpMLBNlcO6asqhI0=
mX7m6L+k63myvhvyUIuTaX56DNBR+8JMU+Q5ahdw59U=,QMD7LTaIUgImEay4yv74H9oQpM2g9fN9uZijVWWkiKE=,srHa5osrRzNChL28ud3qg2B1VgYD4rjrBXIBYZyhNjk=,HRPQDq2JvIFG8YB4DmRi6U7amKUzNT2kux39Jr+HqME=,4dKL4EWXL0H9kBFyn59B8x1MYHrJdqiC65L/T+WN+Pw=,wygq8P7ukdpKbZeXLoEHPqPRmumSkx7p8oKM4MJCk6w=
MLk70mTRnzZyEYPvEm2b/pWYklXGpMeLhSo7FuP3ouk=,/iSvRRGA5m2ZP3+qOMnr3kM8/c8bUmkA1e3okfjRQXU=,UQuwdh/RSx4C+PjN3GH1kP8w9+jP8BkkjXyOr6E6vvA=,Sl75bblBPSM/CVqcBI0WCmTLyaqOD1WJ0IJW2O6As0I=,fbRIIEMQFuOMagjMeLp9MJ5a07d1srkH+GqbVr4G9hA=,C95usWYWFLxWozAEL/0MItebSEQqlrEg8BLOzknVvDM=
4rQblAhdtzB+ABUn0Xfoz6dD2+n07V2ROGvaevo/K7E=,ii9J/X4nQGh/JhfMyIWIdIBrsIoOKWMCVaQZPLJK5nA=,3jEscDGjVVg5AGZUwinclGU2ZPZIWYtLx0ImMlFmCFI=,cZM/EZX0jKPWb2ff5f1azaf5H1v3Pq7j2moYEGVO1v4=,7MT8XpcfC/GDFY66QwZFz8FZp8uH0tpDV05iggZZW68=,RDE7xH7pGehdCU2glYbBR9DOwesjpZFpV1u53oELVdE=
B9qew3aoHyIH8Ts8jD7ZrSJ8ex3VDjpuenLMEc/jms8=,/l1ASr1sWzkmYEdId1g7h5Hx/9tojm6vDojjEEczKPM=,xuW5VMP4u13JncnhmxaA8CZk/Ez9q70bOAshcajqnbg=,55sqbHdXffujr+4Dxq602XVXqaElwwI4YogC0kMe+Tw=,HuOMAeVAm9wXKNC5VNlYHFPAinR0XGQ8Xs2d2qPsaOU=,QRVvpJbzmm62M57h/pk8ckvf+BqxOgvuuR599MM4u08=
ZlKHPUdDfnger8vqNkcYtCcC0E1Sedh/vRzMnXgjiWY=,Q3M5XbwqC+w+xO/BOzgEVvTXy7WEKs1rpO8PYOs43QQ=,qdJdA1ULmi/4mIyHpgKKRKdx333SdL5GreSlGjloXOM=,Ci4p1lfqzayQPL7odJnHBBzZwlJISEfRFxT5DyhJlvY=,0GZW/ocAOMr+oClOn7qKxJYvCtP73NSeQUwCwapUf3s=,RSwrBDRT+9k7fwQA0qNg9kV/iTfNYtUB8zLl+X3qdeM=
c6Fxk5U7Hdd3D/wEi0tKrsIHdgw5Ke16iXqAFm32zog=,NJJUtuaueNVQJwJc00quafxctuTmeIG0WbLy7NtaBbI=,3kFihT9+xHR+3xJBDemxHqWaGFipvM0W4TanDRvR+fY=,H65smhnseWTJZ9Vo29cghGyt/B5paOQN0NxTqu3N4IQ=,mmt3vy9fPcfOtSW3VIh1wfnYsFL0gltb5nGqWWJURA4=,/7rBc0viz1Y7StHUUT+MXeg2Qntz1YlS4DhaMKFsRhc=
3SaX6J3BnZLcagio8+ReuWd4/Dk5GZl/aqySCTb4tbI=,pPu4+XbJYZhuxIv5cnMhUeGz0mrHS32RX9gK509UTRw=,qIMA+RHJOlaVc3eAELN47XOLmk+pj1aVLZNsRNROH0w=,ytR5moO3Hfj8np8c2L5oX4yF2st2A7TAnG0CM5RqOLI=,PCUqjFp1BtYiCqRMVzuyP2AP2DIjtNkjCe9s6EehoCo=,6lL2WrPJoKEMF/u4N41FvE16usFYvJaKDSJ1OtSukzo=
2ZBlokG7wUO9HTup4o8FY5Fg3bAyalWdKnfMpJH3sdE=,YTKWppiuDauOoDfCMLmtqWVy9AVSv1FYA3zh4ICwaKE=,ml8D9/lqqg/OkkqBpWkRc5hvrw8B0rterfQ8ocpnY00=,6A4JZ7zI5dfYvwdItayppJmSMinb4vyQ32e9CNxQGVo=,AS/P8AnNc0Uf/r23AaxhphAUAoJXa9bRH7ZoKhSbqIA=,vWdhh+hOCDKzIqxCrfNab9fAv79YVyUKV78A3GFMsws=
